location,bath,balcony,price,bhk,sqft_area,price_per_sqft
ramagondanahalli,2.0,2.0,115.0,3,1610.0,7142.857142857143
ramagondanahalli,2.0,3.0,65.0,2,920.0,7065.217391304348
ramagondanahalli,2.0,0.0,57.0,2,1000.0,5700.0
ramagondanahalli,2.0,1.0,45.5,2,1215.0,3744.855967078189
ramagondanahalli,2.0,1.0,52.66,2,1253.0,4202.713487629689
ramagondanahalli,2.0,2.0,95.0,2,1295.0,7335.907335907336
ramagondanahalli,2.0,2.0,50.5,2,1151.0,4387.489139878367
ramagondanahalli,2.0,1.0,49.3,2,1235.0,3991.902834008097
ramagondanahalli,2.0,0.0,35.0,2,600.0,5833.333333333333
ramagondanahalli,3.0,2.0,159.0,3,2257.0,7044.749667700487
ramagondanahalli,2.0,2.0,95.0,2,1295.0,7335.907335907336
ramagondanahalli,3.0,2.0,142.0,3,1910.0,7434.55497382199
ramagondanahalli,2.0,0.0,69.0,2,1200.0,5750.0
ramagondanahalli,2.0,0.0,49.0,2,900.0,5444.444444444444
ramagondanahalli,2.0,1.0,46.1,2,1215.0,3794.238683127572
ramagondanahalli,2.0,1.0,60.0,2,1140.0,5263.1578947368425
ramagondanahalli,2.0,1.0,50.0,2,1251.0,3996.802557953637
ramagondanahalli,2.0,0.0,55.0,2,900.0,6111.111111111111
ramagondanahalli,2.0,2.0,115.0,3,1610.0,7142.857142857143
ramagondanahalli,2.0,2.0,43.6,2,1151.0,3788.010425716768
ramagondanahalli,2.0,0.0,65.0,2,900.0,7222.222222222223
ramagondanahalli,2.0,1.0,55.0,2,1100.0,5000.0
ramagondanahalli,2.0,1.0,53.0,2,1251.0,4236.610711430855
ramagondanahalli,2.0,1.0,45.82,2,845.0,5422.485207100592
ramagondanahalli,2.0,0.0,55.0,2,900.0,6111.111111111111
ramagondanahalli,3.0,2.0,150.0,3,1910.0,7853.4031413612565
ramagondanahalli,1.0,0.0,66.0,2,1152.0,5729.166666666667
ramagondanahalli,3.0,2.0,114.0,3,2040.0,5588.235294117647
ramagondanahalli,2.0,1.0,46.0,2,1251.0,3677.0583533173462
ramagondanahalli,2.0,2.0,46.0,2,1151.0,3996.524761077324
ramagondanahalli,2.0,1.0,112.0,3,1610.0,6956.521739130435
ramagondanahalli,2.0,1.0,65.0,2,1200.0,5416.666666666667
ramagondanahalli,2.0,2.0,115.0,3,1610.0,7142.857142857143
ramagondanahalli,5.0,2.0,220.0,4,2787.0,7893.792608539648
ramagondanahalli,2.0,0.0,58.0,2,1050.0,5523.809523809524
ramagondanahalli,2.0,2.0,75.0,2,1125.0,6666.666666666667
ramagondanahalli,2.0,2.0,42.5,2,1151.0,3692.44135534318
ramagondanahalli,3.0,2.0,155.0,3,2257.0,6867.523260965884
ramagondanahalli,3.0,3.0,100.0,3,1500.0,6666.666666666667
ramagondanahalli,2.0,1.0,65.0,2,1160.0,5603.448275862069
ramagondanahalli,2.0,1.0,67.76,2,1334.0,5079.460269865068
ramagondanahalli,3.0,2.0,131.0,3,1910.0,6858.638743455497
ramamurthy nagar,4.0,1.0,225.0,4,3700.0,6081.081081081081
ramamurthy nagar,5.0,2.0,150.0,5,3500.0,4285.714285714285
ramamurthy nagar,2.0,0.0,37.0,2,1050.0,3523.809523809524
ramamurthy nagar,2.0,2.0,50.0,2,1040.0,4807.692307692308
ramamurthy nagar,3.0,1.0,72.0,2,1200.0,6000.0
ramamurthy nagar,1.0,1.0,26.0,1,360.0,7222.222222222223
ramamurthy nagar,2.0,1.0,50.79,2,950.0,5346.315789473684
ramamurthy nagar,2.0,0.0,66.0,3,1200.0,5500.0
ramamurthy nagar,3.0,1.0,100.0,3,1525.0,6557.377049180328
ramamurthy nagar,2.0,0.0,80.0,2,1200.0,6666.666666666667
ramamurthy nagar,2.0,3.0,42.0,2,1200.0,3500.0
ramamurthy nagar,2.0,0.0,68.0,2,1100.0,6181.818181818182
ramamurthy nagar,2.0,1.0,45.5,2,1185.0,3839.662447257384
ramamurthy nagar,2.0,2.0,46.8,2,1170.0,4000.0
ramamurthy nagar,2.0,2.0,51.0,2,1150.0,4434.782608695652
ramamurthy nagar,2.0,1.0,48.0,2,1200.0,4000.0
ramamurthy nagar,3.0,2.0,45.0,2,600.0,7500.0
ramamurthy nagar,2.0,0.0,65.0,2,1110.0,5855.855855855856
ramamurthy nagar,2.0,1.0,78.0,2,1200.0,6500.0
ramamurthy nagar,1.0,1.0,43.0,1,600.0,7166.666666666667
ramamurthy nagar,2.0,1.0,57.0,2,1006.0,5666.003976143141
ramamurthy nagar,2.0,1.0,76.0,2,1200.0,6333.333333333333
ramamurthy nagar,2.0,1.0,33.0,2,700.0,4714.285714285715
ramamurthy nagar,2.0,1.0,47.0,2,1125.0,4177.777777777777
ramamurthy nagar,2.0,1.0,62.0,2,1000.0,6200.0
ramamurthy nagar,2.0,1.0,67.0,2,1334.0,5022.488755622189
ramamurthy nagar,2.0,1.0,46.0,2,1200.0,3833.3333333333335
ramamurthy nagar,2.0,1.0,57.9,2,1200.0,4825.0
ramamurthy nagar,2.0,0.0,45.0,2,1360.0,3308.823529411765
ramamurthy nagar,2.0,2.0,44.0,2,1170.0,3760.6837606837607
ramamurthy nagar,4.0,2.0,130.0,4,2200.0,5909.090909090909
ramamurthy nagar,2.0,1.0,51.66,2,1050.0,4920.0
ramamurthy nagar,5.0,1.0,230.0,4,2916.0,7887.517146776406
ramamurthy nagar,3.0,0.0,125.0,3,2316.0,5397.2366148531955
ramamurthy nagar,2.0,1.0,50.0,2,1101.0,4541.326067211626
ramamurthy nagar,2.0,2.0,40.0,2,1150.0,3478.2608695652175
ramamurthy nagar,2.0,2.0,37.8,2,1050.0,3599.9999999999995
ramamurthy nagar,2.0,2.0,39.0,2,935.0,4171.122994652406
ramamurthy nagar,2.0,1.0,68.0,2,1200.0,5666.666666666667
ramamurthy nagar,1.0,0.0,35.0,1,540.0,6481.481481481482
ramamurthy nagar,2.0,2.0,35.0,2,960.0,3645.8333333333335
rayasandra,2.0,2.0,63.0,3,1314.0,4794.520547945205
rayasandra,2.0,2.0,44.95,2,1065.0,4220.657276995305
rayasandra,3.0,2.0,75.0,3,1708.0,4391.100702576113
rayasandra,2.0,1.0,48.5,3,1199.0,4045.0375312760634
rayasandra,3.0,2.0,67.0,3,1577.0,4248.57324032974
rayasandra,2.0,2.0,57.0,2,1253.0,4549.082202713487
rayasandra,1.0,1.0,26.9,1,583.0,4614.065180102916
rayasandra,2.0,1.0,54.0,2,1198.0,4507.512520868114
rayasandra,3.0,2.0,75.17,3,1555.0,4834.083601286174
rayasandra,3.0,2.0,60.0,3,1458.0,4115.22633744856
rayasandra,2.0,1.0,55.0,3,1179.0,4664.970313825275
rayasandra,3.0,3.0,70.0,3,1601.0,4372.2673329169265
rayasandra,3.0,1.0,76.0,4,1708.0,4449.648711943794
rayasandra,1.0,1.0,21.0,1,470.0,4468.085106382979
rayasandra,5.0,3.0,145.0,5,3600.0,4027.777777777778
rayasandra,2.0,2.0,59.0,3,1357.0,4347.826086956522
sadashiva nagar,3.0,2.0,660.0,3,3761.0,17548.524328636002
sadashiva nagar,5.0,2.0,480.0,4,2780.0,17266.187050359713
sadashiva nagar,4.0,1.0,485.0,4,2720.0,17830.882352941175
sadashiva nagar,3.0,2.0,650.0,3,3761.0,17282.637596383942
sadashiva nagar,3.0,3.0,650.0,3,3850.0,16883.116883116883
sadashiva nagar,4.0,0.0,700.0,4,3500.0,20000.0
sadashiva nagar,5.0,2.0,1500.0,5,7500.0,20000.0
sahakara nagar,2.0,2.0,95.0,3,1500.0,6333.333333333333
sahakara nagar,2.0,1.0,56.0,2,1100.0,5090.909090909091
sahakara nagar,2.0,2.0,48.0,2,1219.0,3937.653814602133
sahakara nagar,2.0,2.0,75.0,3,1100.0,6818.181818181818
sahakara nagar,3.0,1.0,115.0,3,1655.0,6948.640483383686
sahakara nagar,2.0,1.0,54.0,2,1150.0,4695.652173913043
sahakara nagar,2.0,1.0,69.85,2,1270.0,5499.999999999999
sahakara nagar,2.0,3.0,56.0,2,960.0,5833.333333333333
sahakara nagar,2.0,3.0,50.0,2,1048.0,4770.992366412213
sahakara nagar,2.0,1.0,55.0,2,1160.0,4741.379310344828
sahakara nagar,2.0,2.0,75.0,3,1200.0,6250.0
sahakara nagar,4.0,0.0,200.0,4,2500.0,8000.0
sahakara nagar,3.0,3.0,179.0,3,1914.0,9352.142110762801
sahakara nagar,3.0,2.0,125.0,3,1500.0,8333.333333333334
sahakara nagar,2.0,1.0,55.0,2,1100.0,5000.0
sahakara nagar,3.0,2.0,149.0,3,1914.0,7784.743991640544
sahakara nagar,2.0,1.0,60.0,2,1000.0,6000.0
sahakara nagar,2.0,3.0,49.0,2,1175.0,4170.212765957447
sahakara nagar,2.0,2.0,90.0,3,1370.0,6569.343065693431
sahakara nagar,2.0,1.0,55.0,2,1100.0,5000.0
sahakara nagar,2.0,2.0,75.0,3,1100.0,6818.181818181818
sahakara nagar,2.0,2.0,72.0,2,1180.0,6101.6949152542375
sahakara nagar,2.0,2.0,60.0,2,1200.0,5000.0
sahakara nagar,2.0,2.0,45.0,2,1032.0,4360.46511627907
sahakara nagar,2.0,0.0,46.0,2,1200.0,3833.3333333333335
sahakara nagar,2.0,1.0,96.0,2,1270.0,7559.055118110236
sahakara nagar,2.0,3.0,80.0,2,1201.0,6661.1157368859285
sahakara nagar,2.0,1.0,54.0,2,1200.0,4500.0
sahakara nagar,2.0,2.0,72.3,2,1291.0,5600.309837335399
sanjay nagar,2.0,2.0,70.0,2,1000.0,7000.0
sanjay nagar,2.0,2.0,98.0,2,1100.0,8909.09090909091
sanjay nagar,2.0,3.0,72.2,2,1150.0,6278.260869565217
sanjay nagar,3.0,2.0,180.0,3,1800.0,10000.0
sanjay nagar,1.0,1.0,35.0,2,630.0,5555.555555555556
sanjay nagar,3.0,0.0,250.0,5,3300.0,7575.757575757576
sanjay nagar,2.0,2.0,180.0,3,1900.0,9473.684210526315
sanjay nagar,2.0,2.0,90.0,2,1575.0,5714.285714285715
sanjay nagar,2.0,1.0,55.0,2,960.0,5729.166666666667
sanjay nagar,2.0,0.0,59.0,2,1050.0,5619.047619047619
sanjay nagar,2.0,0.0,70.0,2,1150.0,6086.95652173913
sanjay nagar,3.0,1.0,150.0,3,1500.0,10000.0
sanjay nagar,2.0,3.0,80.0,2,1180.0,6779.661016949152
sarakki nagar,4.0,3.0,253.0,3,2121.0,11928.335690711929
sarakki nagar,3.0,2.0,260.0,3,2289.0,11358.671909130624
sarakki nagar,4.0,2.0,325.0,3,2500.0,13000.0
sarakki nagar,4.0,1.0,270.0,3,2145.0,12587.412587412588
sarakki nagar,3.0,2.0,128.0,3,1200.0,10666.666666666666
sarakki nagar,4.0,1.0,338.0,3,2663.0,12692.452121667293
sarakki nagar,4.0,1.0,175.0,3,1840.0,9510.869565217392
sarjapur,3.0,2.0,148.0,3,2250.0,6577.777777777777
sarjapur,3.0,1.0,75.0,3,1600.0,4687.5
sarjapur,2.0,1.0,32.0,2,913.0,3504.9288061336256
sarjapur,2.0,1.0,60.0,2,1128.0,5319.148936170212
sarjapur,2.0,2.0,47.0,2,1185.0,3966.2447257383965
sarjapur,2.0,1.0,42.0,3,900.0,4666.666666666667
sarjapur,2.0,2.0,35.0,2,1020.0,3431.372549019608
sarjapur,2.0,1.0,42.0,2,1195.0,3514.644351464435
sarjapur,2.0,1.0,44.0,2,1240.0,3548.3870967741937
sarjapur,2.0,2.0,32.5,2,950.0,3421.0526315789475
sarjapur,2.0,2.0,68.0,3,1285.0,5291.828793774319
sarjapur,2.0,1.0,25.0,2,925.0,2702.7027027027025
sarjapur,3.0,1.0,160.0,4,3190.0,5015.673981191223
sarjapur,2.0,0.0,40.0,2,1215.0,3292.1810699588477
sarjapur,3.0,2.0,78.0,3,1200.0,6500.0
sarjapur,2.0,2.0,30.0,2,1000.0,3000.0
sarjapur,2.0,1.0,40.0,2,1157.0,3457.216940363008
sarjapur,3.0,1.0,140.0,3,2238.0,6255.585344057194
sarjapur,3.0,3.0,85.0,3,2020.0,4207.920792079208
sarjapur,3.0,1.0,185.0,4,2885.0,6412.478336221837
sarjapur,2.0,1.0,44.3,2,1240.0,3572.5806451612902
sarjapur,1.0,1.0,19.0,1,625.0,3040.0
sarjapur,2.0,1.0,25.38,2,940.0,2700.0
sarjapur,3.0,1.0,125.0,4,2100.0,5952.380952380952
sarjapur,2.0,1.0,36.0,2,913.0,3943.0449069003284
sarjapur,2.0,0.0,53.35,3,1404.0,3799.8575498575497
sarjapur,3.0,1.0,88.0,3,1830.0,4808.743169398907
sarjapur,2.0,2.0,56.0,3,1364.0,4105.571847507332
sarjapur,2.0,1.0,30.35,2,1124.0,2700.1779359430607
sarjapur,2.0,2.0,32.0,2,1044.0,3065.1340996168583
sarjapur,1.0,2.0,19.87,1,650.0,3056.923076923077
sarjapur,2.0,2.0,42.0,2,1175.0,3574.468085106383
sarjapur,2.0,2.0,43.1,2,1240.0,3475.8064516129034
sarjapur,2.0,1.0,42.0,2,1032.0,4069.767441860465
sarjapur,2.0,2.0,34.0,2,1044.0,3256.704980842912
sarjapur,3.0,2.0,76.13,3,1200.0,6344.166666666667
sarjapur,2.0,2.0,62.0,2,1200.0,5166.666666666667
sarjapur,2.0,2.0,27.98,2,900.0,3108.8888888888887
sarjapur,2.0,2.0,29.0,2,1205.0,2406.639004149378
sarjapur,2.0,2.0,32.0,2,850.0,3764.705882352941
sarjapur,2.0,1.0,41.68,2,1175.0,3547.2340425531916
sarjapur,2.0,2.0,33.0,2,920.0,3586.9565217391305
sarjapur,2.0,1.0,41.0,2,1150.0,3565.217391304348
sarjapur,2.0,1.0,42.6,2,1200.0,3550.0
sarjapur,3.0,1.0,50.0,3,1333.0,3750.9377344336085
sarjapur,2.0,2.0,36.0,2,1044.0,3448.2758620689656
sarjapur,2.0,2.0,35.0,2,950.0,3684.2105263157896
sarjapur,3.0,0.0,100.0,3,2172.0,4604.051565377532
sarjapur,1.0,1.0,17.09,1,633.0,2699.8420221169035
sarjapur,2.0,1.0,87.0,2,1451.0,5995.864920744314
sarjapur,3.0,3.0,140.0,4,2400.0,5833.333333333333
sarjapur,2.0,2.0,68.0,3,1525.0,4459.016393442623
sarjapur,2.0,1.0,45.0,2,1095.0,4109.58904109589
sarjapur,3.0,2.0,57.0,3,1425.0,4000.0
sarjapur  road,3.0,2.0,140.0,3,2497.0,5606.728073688426
sarjapur  road,3.0,2.0,98.29,3,1787.0,5500.279798545048
sarjapur  road,3.0,2.0,125.0,3,1787.0,6994.963626189144
sarjapur  road,2.0,1.0,67.0,2,1000.0,6700.0
sarjapur  road,2.0,1.0,74.03,2,1346.0,5500.0
sarjapur  road,2.0,1.0,70.0,2,1195.0,5857.740585774059
sarjapur  road,3.0,3.0,100.0,3,1550.0,6451.612903225807
sarjapur  road,3.0,2.0,125.0,3,2100.0,5952.380952380952
sarjapur  road,3.0,2.0,113.0,3,1691.0,6682.436428149024
sarjapur  road,2.0,2.0,95.0,2,1278.0,7433.489827856025
sarjapur  road,3.0,1.0,140.0,3,2238.0,6255.585344057194
sarjapur  road,3.0,0.0,110.0,3,1800.0,6111.111111111111
sarjapur  road,4.0,1.0,146.0,3,1984.0,7358.870967741936
sarjapur  road,2.0,2.0,59.0,2,1128.0,5230.49645390071
sarjapur  road,3.0,3.0,110.0,3,1700.0,6470.588235294118
sarjapur  road,2.0,1.0,75.0,3,1157.0,6482.281763180639
sarjapur  road,2.0,2.0,72.0,2,1282.0,5616.224648985959
sarjapur  road,4.0,1.0,310.0,4,4111.0,7540.744344441741
sarjapur  road,4.0,3.0,300.0,4,3900.0,7692.307692307692
sarjapur  road,2.0,1.0,62.0,2,1050.0,5904.761904761905
sarjapur  road,3.0,3.0,135.0,3,1700.0,7941.176470588235
sarjapur  road,3.0,2.0,119.0,3,1691.0,7037.25606150207
sarjapur  road,3.0,2.0,140.0,3,1846.0,7583.965330444204
sarjapur  road,3.0,1.0,95.0,3,1200.0,7916.666666666667
sarjapur  road,3.0,2.0,100.0,3,1819.0,5497.526113249038
sarjapur  road,4.0,1.0,110.0,3,1845.0,5962.059620596206
sarjapur  road,2.0,2.0,77.65,2,1233.0,6297.6480129764805
sarjapur  road,3.0,1.0,112.0,3,1680.0,6666.666666666667
sarjapur  road,2.0,1.0,92.0,2,1255.0,7330.677290836654
sarjapur  road,2.0,1.0,78.0,2,1311.0,5949.656750572082
sarjapur  road,2.0,1.0,75.0,3,1157.0,6482.281763180639
sarjapur  road,3.0,2.0,115.0,3,1929.0,5961.638154484189
sarjapur  road,2.0,2.0,75.0,2,1145.0,6550.218340611354
sarjapur  road,3.0,2.0,170.0,3,2180.0,7798.165137614679
sarjapur  road,3.0,2.0,110.0,3,1750.0,6285.714285714285
sarjapur  road,3.0,2.0,70.0,3,1200.0,5833.333333333333
sarjapur  road,3.0,2.0,200.0,3,2600.0,7692.307692307692
sarjapur  road,1.0,1.0,40.0,1,685.0,5839.41605839416
sarjapur  road,2.0,1.0,82.0,2,1241.0,6607.57453666398
sarjapur  road,1.0,1.0,46.95,1,835.0,5622.754491017964
sarjapur  road,2.0,1.0,76.0,2,1280.0,5937.5
sarjapur  road,2.0,1.0,78.0,2,1263.0,6175.771971496437
sarjapur  road,3.0,1.0,98.0,3,1691.0,5795.38734476641
sarjapur  road,4.0,3.0,173.0,4,2425.0,7134.020618556701
sarjapur  road,2.0,1.0,83.0,2,1308.0,6345.565749235474
sarjapur  road,3.0,1.0,91.0,3,1592.0,5716.08040201005
sarjapur  road,2.0,2.0,77.0,2,1150.0,6695.652173913043
sarjapur  road,3.0,3.0,120.0,3,1965.0,6106.8702290076335
sarjapur  road,4.0,2.0,180.0,3,2275.0,7912.087912087912
sarjapur  road,2.0,2.0,78.0,2,1418.0,5500.705218617772
sarjapur  road,2.0,1.0,93.0,2,1200.0,7750.0
sarjapur  road,2.0,1.0,60.0,2,1115.0,5381.165919282511
sarjapur  road,2.0,2.0,87.0,3,1525.0,5704.918032786885
sarjapur  road,2.0,1.0,71.32,2,1346.0,5298.662704309063
sarjapur  road,1.0,2.0,29.0,1,715.0,4055.944055944056
sarjapur  road,2.0,3.0,94.5,2,1230.0,7682.926829268293
sarjapur  road,3.0,3.0,99.0,3,1750.0,5657.142857142857
sarjapur  road,2.0,1.0,62.0,2,1145.0,5414.847161572053
sarjapur  road,3.0,2.0,88.0,3,1500.0,5866.666666666667
sarjapur  road,3.0,3.0,145.0,3,1846.0,7854.821235102925
sarjapur  road,3.0,2.0,97.0,3,1636.0,5929.095354523228
sarjapur  road,2.0,1.0,60.0,2,1067.0,5623.242736644798
sarjapur  road,3.0,1.0,95.0,3,1700.0,5588.235294117647
sarjapur  road,2.0,1.0,65.0,2,1230.0,5284.552845528456
sarjapur  road,5.0,0.0,280.0,4,3785.0,7397.622192866578
sarjapur  road,3.0,2.0,169.0,3,2556.0,6611.89358372457
sarjapur  road,2.0,2.0,90.0,2,1278.0,7042.2535211267605
sarjapur  road,2.0,1.0,99.0,2,1305.0,7586.206896551724
sarjapur  road,3.0,2.0,122.0,3,1755.0,6951.5669515669515
sarjapur  road,3.0,2.0,93.5,3,1700.0,5500.0
sarjapur  road,2.0,1.0,55.0,2,1060.0,5188.679245283019
sarjapur  road,2.0,1.0,98.0,3,1455.0,6735.395189003437
sarjapur  road,3.0,3.0,140.0,3,1850.0,7567.5675675675675
sarjapur  road,1.0,0.0,39.9,1,950.0,4200.0
sarjapur  road,3.0,2.0,130.0,3,1826.0,7119.386637458927
sarjapur  road,2.0,2.0,116.0,3,1660.0,6987.951807228916
sarjapur  road,3.0,3.0,108.0,3,1700.0,6352.941176470588
sarjapur  road,3.0,0.0,85.0,3,1539.0,5523.066926575699
sarjapur  road,2.0,3.0,82.0,3,1489.0,5507.051712558764
sarjapur  road,2.0,2.0,75.0,2,1200.0,6250.0
sarjapur  road,3.0,2.0,183.0,3,3044.0,6011.826544021025
sarjapur  road,4.0,2.0,150.0,3,1877.0,7991.475759190197
sarjapur  road,2.0,2.0,70.0,2,1229.0,5695.6875508543535
sarjapur  road,2.0,0.0,70.0,2,1342.0,5216.095380029807
sarjapur  road,3.0,1.0,110.0,3,1711.0,6428.988895382817
sarjapur  road,2.0,1.0,63.5,2,1050.0,6047.619047619048
sarjapur  road,2.0,2.0,102.0,2,1350.0,7555.555555555556
sarjapur  road,4.0,0.0,240.0,4,2990.0,8026.755852842809
sarjapur  road,3.0,3.0,85.0,3,1457.0,5833.905284831846
sarjapur  road,3.0,1.0,135.0,3,1685.0,8011.86943620178
sarjapur  road,3.0,2.0,70.0,3,1200.0,5833.333333333333
sarjapur  road,2.0,1.0,55.0,2,984.0,5589.430894308943
sarjapur  road,2.0,1.0,100.0,2,1320.0,7575.757575757576
sarjapur  road,4.0,1.0,145.0,3,1984.0,7308.467741935484
sarjapur  road,2.0,1.0,89.0,3,1550.0,5741.935483870968
sarjapur  road,5.0,1.0,201.0,4,2425.0,8288.659793814433
sarjapur  road,3.0,2.0,113.0,3,1691.0,6682.436428149024
sarjapur  road,4.0,2.0,160.0,3,2070.0,7729.468599033817
sarjapur  road,3.0,2.0,90.0,3,1435.0,6271.777003484321
sarjapur  road,2.0,2.0,67.0,2,1262.0,5309.033280507131
sarjapur  road,3.0,2.0,125.0,3,1693.0,7383.343177790904
sarjapur  road,3.0,2.0,125.0,3,1826.0,6845.564074479737
sarjapur  road,3.0,2.0,116.0,3,1660.0,6987.951807228916
sarjapur  road,3.0,1.0,119.0,3,1830.0,6502.732240437159
sarjapur  road,4.0,2.0,240.0,4,2900.0,8275.862068965518
sarjapur  road,2.0,2.0,68.0,2,1059.0,6421.152030217186
sarjapur  road,2.0,1.0,74.0,3,1157.0,6395.851339671564
sarjapur  road,3.0,1.0,118.0,3,1700.0,6941.176470588235
sarjapur  road,3.0,3.0,120.0,3,1691.0,7096.392667060911
sarjapur  road,2.0,1.0,75.0,2,1308.0,5733.94495412844
sarjapur  road,3.0,3.0,125.0,3,1580.0,7911.392405063291
sarjapur  road,3.0,3.0,98.0,3,1763.25,5557.918616191691
sarjapur  road,3.0,2.0,130.0,3,1826.0,7119.386637458927
sarjapur  road,2.0,2.0,98.0,3,1550.0,6322.580645161291
sarjapur  road,3.0,2.0,100.0,3,1819.0,5497.526113249038
sarjapur  road,2.0,1.0,59.0,2,984.0,5995.934959349594
sarjapur  road,3.0,2.0,88.0,3,1489.0,5910.006715916723
sarjapur  road,1.0,1.0,52.0,1,702.0,7407.407407407408
sarjapur  road,2.0,1.0,75.0,2,1242.0,6038.647342995169
sarjapur  road,4.0,2.0,185.0,3,2275.0,8131.868131868132
sarjapur  road,3.0,1.0,135.0,3,2100.0,6428.571428571428
sarjapur  road,3.0,2.0,93.5,3,1700.0,5500.0
sarjapur  road,4.0,1.0,110.0,3,1862.0,5907.626208378088
sarjapur  road,4.0,2.0,175.0,3,2275.0,7692.307692307692
sarjapur  road,3.0,2.0,116.0,3,1787.0,6491.326245103525
sarjapur  road,3.0,2.0,93.01,3,1691.0,5500.295683027794
sarjapur  road,2.0,1.0,56.0,2,1028.0,5447.470817120623
sarjapur  road,2.0,1.0,65.0,3,1181.0,5503.81033022862
sarjapur  road,3.0,2.0,100.0,3,1691.0,5913.660555884092
sarjapur  road,2.0,1.0,60.55,2,1026.0,5901.559454191033
sarjapur  road,2.0,1.0,85.0,2,1350.0,6296.2962962962965
sarjapur  road,2.0,1.0,72.0,3,1157.0,6222.990492653414
sarjapur  road,2.0,1.0,62.0,2,1019.0,6084.396467124632
sarjapur  road,3.0,0.0,235.0,4,3418.0,6875.365710942071
sarjapur  road,1.0,1.0,31.1,1,691.0,4500.723589001447
sarjapur  road,3.0,2.0,145.0,3,1881.0,7708.665603402445
sarjapur  road,4.0,2.0,182.0,3,2275.0,8000.0
sarjapur  road,3.0,2.0,145.0,3,1881.0,7708.665603402445
sarjapur  road,3.0,2.0,211.0,4,2880.0,7326.388888888889
sarjapur  road,1.0,1.0,27.0,1,675.0,4000.0
sarjapur  road,2.0,1.0,74.03,2,1346.0,5500.0
sarjapur  road,3.0,2.0,119.0,3,1691.0,7037.25606150207
sarjapur  road,2.0,1.0,95.0,2,1335.0,7116.104868913858
sarjapur  road,3.0,2.0,126.0,3,1680.0,7500.0
sarjapur  road,2.0,1.0,68.0,3,1222.0,5564.648117839607
sarjapur  road,4.0,2.0,225.0,4,3420.0,6578.9473684210525
sarjapur  road,2.0,1.0,110.0,3,1510.0,7284.76821192053
sarjapur  road,2.0,1.0,78.0,2,1242.0,6280.193236714976
sarjapur  road,3.0,2.0,139.0,3,1936.0,7179.752066115702
sarjapur  road,2.0,1.0,69.0,2,1129.0,6111.603188662533
sarjapur  road,3.0,2.0,140.0,3,1850.0,7567.5675675675675
sarjapur  road,3.0,2.0,155.0,3,1879.0,8249.068653539116
sarjapur  road,2.0,1.0,75.0,3,1157.0,6482.281763180639
sarjapur  road,5.0,1.0,175.0,4,2425.0,7216.494845360825
sarjapur  road,2.0,2.0,74.0,2,1323.0,5593.348450491308
sarjapur  road,3.0,2.0,178.0,3,2289.0,7776.321537789428
sarjapur  road,3.0,2.0,130.0,3,2100.0,6190.476190476191
sarjapur  road,1.0,0.0,35.8,1,702.0,5099.715099715099
sarjapur  road,2.0,1.0,76.0,2,1275.0,5960.78431372549
sarjapur  road,2.0,2.0,110.0,2,1320.0,8333.333333333334
sarjapur  road,3.0,2.0,128.0,3,1800.0,7111.111111111111
sarjapur  road,4.0,2.0,187.0,3,2275.0,8219.78021978022
sarjapur  road,2.0,2.0,60.8,2,1026.0,5925.925925925926
sarjapur  road,2.0,2.0,70.0,2,1216.0,5756.578947368421
sarjapur  road,2.0,1.0,62.0,2,1112.0,5575.5395683453235
sarjapur  road,2.0,1.0,69.0,3,1157.0,5963.699222126188
sarjapur  road,2.0,1.0,60.8,2,1026.0,5925.925925925926
sarjapur  road,3.0,1.0,120.0,3,1600.0,7500.0
sarjapur  road,2.0,1.0,74.03,2,1346.0,5500.0
sarjapur  road,1.0,1.0,26.0,1,475.0,5473.684210526316
sarjapur  road,2.0,2.0,116.0,3,1660.0,6987.951807228916
sarjapur  road,2.0,1.0,69.61,2,1346.0,5171.619613670134
sarjapur  road,3.0,2.0,148.0,3,2089.0,7084.729535662997
sarjapur  road,3.0,1.0,98.38,3,1612.0,6102.977667493797
sarjapur  road,2.0,2.0,88.0,2,1290.0,6821.705426356589
sarjapur  road,2.0,1.0,86.0,2,1371.0,6272.793581327498
sarjapur  road,3.0,2.0,139.0,3,2140.0,6495.327102803738
sarjapur  road,2.0,2.0,55.0,2,1044.0,5268.199233716475
sarjapur  road,4.0,3.0,180.0,3,2180.0,8256.880733944954
sarjapur  road,3.0,2.0,119.0,3,1691.0,7037.25606150207
sarjapur  road,4.0,1.0,180.0,3,2206.0,8159.564823209429
sarjapur  road,2.0,3.0,69.5,2,1309.0,5309.396485867074
sarjapur  road,3.0,2.0,100.0,3,1691.0,5913.660555884092
sarjapur  road,2.0,1.0,64.0,2,1182.0,5414.551607445009
sarjapur  road,2.0,0.0,80.0,2,1367.0,5852.231163130944
sarjapur  road,4.0,1.0,148.0,3,1984.0,7459.677419354839
sarjapur  road,2.0,1.0,74.03,2,1346.0,5500.0
sarjapur  road,2.0,1.0,58.0,2,1112.0,5215.827338129497
sarjapur  road,2.0,0.0,75.0,2,1340.0,5597.014925373134
sarjapur  road,3.0,2.0,275.0,3,3500.0,7857.142857142857
sarjapur  road,2.0,1.0,70.0,2,1132.0,6183.745583038869
sarjapur  road,5.0,1.0,195.0,4,2425.0,8041.237113402062
sarjapura - attibele road,2.0,1.0,48.0,3,1330.0,3609.0225563909776
sarjapura - attibele road,2.0,2.0,45.95,3,1329.0,3457.486832204665
